year_month,year,month,region,temp_anomaly_c,temp_anomaly_baseline,co2_ppm
2015-12,2015,12,Europe,1.708,1951-1980,
2015-12,2015,12,Asia,1.299,1951-1980,
2016-01,2016,1,Global,0.996,1951-1980,405.58
2016-01,2016,1,Arctic,3.383,1951-1980,
2016-01,2016,1,Northern_Hemisphere,1.332,1951-1980,
2016-01,2016,1,Southern_Hemisphere,0.782,1951-1980,
2016-01,2016,1,Tropics,0.722,1951-1980,
2016-01,2016,1,North_America,1.478,1951-1980,
2016-01,2016,1,Europe,1.632,1951-1980,
2016-01,2016,1,Asia,1.24,1951-1980,
2016-02,2016,2,Global,1.085,1951-1980,407.39
2016-02,2016,2,Arctic,3.425,1951-1980,
2016-02,2016,2,Northern_Hemisphere,1.392,1951-1980,
2016-02,2016,2,Southern_Hemisphere,0.922,1951-1980,
2016-02,2016,2,Tropics,0.81,1951-1980,
2016-02,2016,2,North_America,1.573,1951-1980,
2016-02,2016,2,Europe,1.635,1951-1980,
2016-02,2016,2,Asia,1.34,1951-1980,
2016-03,2016,3,Global,1.092,1951-1980,408.86
2016-03,2016,3,Arctic,3.443,1951-1980,
2016-03,2016,3,Northern_Hemisphere,1.321,1951-1980,
2016-03,2016,3,Southern_Hemisphere,0.872,1951-1980,
2016-03,2016,3,Tropics,0.835,1951-1980,
2016-03,2016,3,North_America,1.523,1951-1980,
2016-03,2016,3,Europe,1.671,1951-1980,
2016-03,2016,3,Asia,1.294,1951-1980,
2016-04,2016,4,Global,1.12,1951-1980,410.19
2016-04,2016,4,Arctic,3.476,1951-1980,
2016-04,2016,4,Northern_Hemisphere,1.397,1951-1980,
2016-04,2016,4,Southern_Hemisphere,0.871,1951-1980,
2016-04,2016,4,Tropics,0.75,1951-1980,
2016-04,2016,4,North_America,1.555,1951-1980,
2016-04,2016,4,Europe,1.718,1951-1980,
2016-04,2016,4,Asia,1.32,1951-1980,
2016-05,2016,5,Global,1.164,1951-1980,410.92
2016-05,2016,5,Arctic,3.499,1951-1980,
2016-05,2016,5,Northern_Hemisphere,1.389,1951-1980,
2016-05,2016,5,Southern_Hemisphere,0.867,1951-1980,
2016-05,2016,5,Tropics,0.766,1951-1980,
2016-05,2016,5,North_America,1.572,1951-1980,
2016-05,2016,5,Europe,1.799,1951-1980,
2016-05,2016,5,Asia,1.36,1951-1980,
2016-06,2016,6,Global,1.132,1951-1980,410.09
2016-06,2016,6,Arctic,3.478,1951-1980,
2016-06,2016,6,Northern_Hemisphere,1.508,1951-1980,
2016-06,2016,6,Southern_Hemisphere,0.818,1951-1980,
2016-06,2016,6,Tropics,0.779,1951-1980,
2016-06,2016,6,North_America,1.567,1951-1980,
2016-06,2016,6,Europe,1.71,1951-1980,
2016-06,2016,6,Asia,1.319,1951-1980,
2016-07,2016,7,Global,0.927,1951-1980,408.49
2016-07,2016,7,Arctic,3.417,1951-1980,
2016-07,2016,7,Northern_Hemisphere,1.292,1951-1980,
2016-07,2016,7,Southern_Hemisphere,0.754,1951-1980,
2016-07,2016,7,Tropics,0.661,1951-1980,
2016-07,2016,7,North_America,1.423,1951-1980,
2016-07,2016,7,Europe,1.551,1951-1980,
2016-07,2016,7,Asia,1.177,1951-1980,
2016-08,2016,8,Global,0.991,1951-1980,406.69
2016-08,2016,8,Arctic,3.357,1951-1980,
2016-08,2016,8,Northern_Hemisphere,1.241,1951-1980,
2016-08,2016,8,Southern_Hemisphere,0.663,1951-1980,
2016-08,2016,8,Tropics,0.626,1951-1980,
2016-08,2016,8,North_America,1.397,1951-1980,
2016-08,2016,8,Europe,1.544,1951-1980,
2016-08,2016,8,Asia,1.248,1951-1980,
2016-09,2016,9,Global,0.942,1951-1980,405.7
2016-09,2016,9,Arctic,3.41,1951-1980,
2016-09,2016,9,Northern_Hemisphere,1.277,1951-1980,
2016-09,2016,9,Southern_Hemisphere,0.739,1951-1980,
2016-09,2016,9,Tropics,0.662,1951-1980,
2016-09,2016,9,North_America,1.409,1951-1980,
2016-09,2016,9,Europe,1.632,1951-1980,
2016-09,2016,9,Asia,1.252,1951-1980,
2016-10,2016,10,Global,0.919,1951-1980,404.43
2016-10,2016,10,Arctic,3.54,1951-1980,
2016-10,2016,10,Northern_Hemisphere,1.326,1951-1980,
2016-10,2016,10,Southern_Hemisphere,0.657,1951-1980,
2016-10,2016,10,Tropics,0.635,1951-1980,
2016-10,2016,10,North_America,1.381,1951-1980,
2016-10,2016,10,Europe,1.641,1951-1980,
2016-10,2016,10,Asia,1.202,1951-1980,
2016-11,2016,11,Global,0.941,1951-1980,403.86
2016-11,2016,11,Arctic,3.467,1951-1980,
2016-11,2016,11,Northern_Hemisphere,1.328,1951-1980,
2016-11,2016,11,Southern_Hemisphere,0.77,1951-1980,
2016-11,2016,11,Tropics,0.678,1951-1980,
2016-11,2016,11,North_America,1.444,1951-1980,
2016-11,2016,11,Europe,1.654,1951-1980,
2016-11,2016,11,Asia,1.2,1951-1980,
2016-12,2016,12,Global,1.035,1951-1980,404.12
2016-12,2016,12,Arctic,3.571,1951-1980,
2016-12,2016,12,Northern_Hemisphere,1.247,1951-1980,
2016-12,2016,12,Southern_Hemisphere,0.733,1951-1980,
2016-12,2016,12,Tropics,0.621,1951-1980,
2016-12,2016,12,North_America,1.419,1951-1980,
2016-12,2016,12,Europe,1.661,1951-1980,
2016-12,2016,12,Asia,1.266,1951-1980,
2017-01,2017,1,Global,0.983,1951-1980,408.17
2017-01,2017,1,Arctic,3.398,1951-1980,
2017-01,2017,1,Northern_Hemisphere,1.291,1951-1980,
2017-01,2017,1,Southern_Hemisphere,0.795,1951-1980,
2017-01,2017,1,Tropics,0.644,1951-1980,
2017-01,2017,1,North_America,1.377,1951-1980,
2017-01,2017,1,Europe,1.692,1951-1980,
2017-01,2017,1,Asia,1.222,1951-1980,
2017-02,2017,2,Global,1.074,1951-1980,410.03
2017-02,2017,2,Arctic,3.469,1951-1980,
2017-02,2017,2,Northern_Hemisphere,1.274,1951-1980,
2017-02,2017,2,Southern_Hemisphere,0.702,1951-1980,
2017-02,2017,2,Tropics,0.64,1951-1980,
2017-02,2017,2,North_America,1.444,1951-1980,
2017-02,2017,2,Europe,1.631,1951-1980,
2017-02,2017,2,Asia,1.23,1951-1980,
2017-03,2017,3,Global,1.023,1951-1980,411.53
2017-03,2017,3,Arctic,3.457,1951-1980,
2017-03,2017,3,Northern_Hemisphere,1.323,1951-1980,
2017-03,2017,3,Southern_Hemisphere,0.796,1951-1980,
2017-03,2017,3,Tropics,0.783,1951-1980,
2017-03,2017,3,North_America,1.469,1951-1980,
2017-03,2017,3,Europe,1.607,1951-1980,
2017-03,2017,3,Asia,1.232,1951-1980,
2017-04,2017,4,Global,0.993,1951-1980,412.87
2017-04,2017,4,Arctic,3.494,1951-1980,
2017-04,2017,4,Northern_Hemisphere,1.288,1951-1980,
2017-04,2017,4,Southern_Hemisphere,0.801,1951-1980,
2017-04,2017,4,Tropics,0.593,1951-1980,
2017-04,2017,4,North_America,1.448,1951-1980,
2017-04,2017,4,Europe,1.674,1951-1980,
2017-04,2017,4,Asia,1.269,1951-1980,
2017-05,2017,5,Global,0.963,1951-1980,413.22
2017-05,2017,5,Arctic,3.423,1951-1980,
2017-05,2017,5,Northern_Hemisphere,1.206,1951-1980,
2017-05,2017,5,Southern_Hemisphere,0.749,1951-1980,
2017-05,2017,5,Tropics,0.64,1951-1980,
2017-05,2017,5,North_America,1.385,1951-1980,
2017-05,2017,5,Europe,1.608,1951-1980,
2017-05,2017,5,Asia,1.301,1951-1980,
2017-06,2017,6,Global,0.916,1951-1980,412.76
2017-06,2017,6,Arctic,3.398,1951-1980,
2017-06,2017,6,Northern_Hemisphere,1.286,1951-1980,
2017-06,2017,6,Southern_Hemisphere,0.736,1951-1980,
2017-06,2017,6,Tropics,0.67,1951-1980,
2017-06,2017,6,North_America,1.396,1951-1980,
2017-06,2017,6,Europe,1.578,1951-1980,
2017-06,2017,6,Asia,1.176,1951-1980,
2017-07,2017,7,Global,0.955,1951-1980,410.87
2017-07,2017,7,Arctic,3.361,1951-1980,
2017-07,2017,7,Northern_Hemisphere,1.264,1951-1980,
2017-07,2017,7,Southern_Hemisphere,0.719,1951-1980,
2017-07,2017,7,Tropics,0.635,1951-1980,
2017-07,2017,7,North_America,1.378,1951-1980,
2017-07,2017,7,Europe,1.521,1951-1980,
2017-07,2017,7,Asia,1.197,1951-1980,
2017-08,2017,8,Global,0.965,1951-1980,409.72
2017-08,2017,8,Arctic,3.277,1951-1980,
2017-08,2017,8,Northern_Hemisphere,1.234,1951-1980,
2017-08,2017,8,Southern_Hemisphere,0.778,1951-1980,
2017-08,2017,8,Tropics,0.605,1951-1980,
2017-08,2017,8,North_America,1.367,1951-1980,
2017-08,2017,8,Europe,1.496,1951-1980,
2017-08,2017,8,Asia,1.135,1951-1980,
2017-09,2017,9,Global,0.893,1951-1980,407.74
2017-09,2017,9,Arctic,3.305,1951-1980,
2017-09,2017,9,Northern_Hemisphere,1.172,1951-1980,
2017-09,2017,9,Southern_Hemisphere,0.615,1951-1980,
2017-09,2017,9,Tropics,0.611,1951-1980,
2017-09,2017,9,North_America,1.321,1951-1980,
2017-09,2017,9,Europe,1.477,1951-1980,
2017-09,2017,9,Asia,1.189,1951-1980,
2017-10,2017,10,Global,0.935,1951-1980,406.76
2017-10,2017,10,Arctic,3.165,1951-1980,
2017-10,2017,10,Northern_Hemisphere,1.201,1951-1980,
2017-10,2017,10,Southern_Hemisphere,0.637,1951-1980,
2017-10,2017,10,Tropics,0.592,1951-1980,
2017-10,2017,10,North_America,1.341,1951-1980,
2017-10,2017,10,Europe,1.523,1951-1980,
2017-10,2017,10,Asia,1.191,1951-1980,
2017-11,2017,11,Global,1.023,1951-1980,406.41
2017-11,2017,11,Arctic,3.244,1951-1980,
2017-11,2017,11,Northern_Hemisphere,1.263,1951-1980,
2017-11,2017,11,Southern_Hemisphere,0.614,1951-1980,
2017-11,2017,11,Tropics,0.572,1951-1980,
2017-11,2017,11,North_America,1.276,1951-1980,
2017-11,2017,11,Europe,1.487,1951-1980,
2017-11,2017,11,Asia,1.131,1951-1980,
2017-12,2017,12,Global,0.989,1951-1980,406.78
2017-12,2017,12,Arctic,3.213,1951-1980,
2017-12,2017,12,Northern_Hemisphere,1.23,1951-1980,
2017-12,2017,12,Southern_Hemisphere,0.663,1951-1980,
2017-12,2017,12,Tropics,0.566,1951-1980,
2017-12,2017,12,North_America,1.261,1951-1980,
2017-12,2017,12,Europe,1.586,1951-1980,
2017-12,2017,12,Asia,1.198,1951-1980,
2018-01,2018,1,Global,0.924,1951-1980,410.47
2018-01,2018,1,Arctic,3.19,1951-1980,
2018-01,2018,1,Northern_Hemisphere,1.192,1951-1980,
2018-01,2018,1,Southern_Hemisphere,0.633,1951-1980,
2018-01,2018,1,Tropics,0.614,1951-1980,
2018-01,2018,1,North_America,1.38,1951-1980,
2018-01,2018,1,Europe,1.565,1951-1980,
2018-01,2018,1,Asia,1.081,1951-1980,
2018-02,2018,2,Global,0.962,1951-1980,412.67
2018-02,2018,2,Arctic,3.136,1951-1980,
2018-02,2018,2,Northern_Hemisphere,1.105,1951-1980,
2018-02,2018,2,Southern_Hemisphere,0.737,1951-1980,
2018-02,2018,2,Tropics,0.58,1951-1980,
2018-02,2018,2,North_America,1.366,1951-1980,
2018-02,2018,2,Europe,1.543,1951-1980,
2018-02,2018,2,Asia,1.174,1951-1980,
2018-03,2018,3,Global,0.924,1951-1980,414.18
2018-03,2018,3,Arctic,3.128,1951-1980,
2018-03,2018,3,Northern_Hemisphere,1.18,1951-1980,
2018-03,2018,3,Southern_Hemisphere,0.752,1951-1980,
2018-03,2018,3,Tropics,0.644,1951-1980,
2018-03,2018,3,North_America,1.317,1951-1980,
2018-03,2018,3,Europe,1.497,1951-1980,
2018-03,2018,3,Asia,1.171,1951-1980,
2018-04,2018,4,Global,0.923,1951-1980,416.03
2018-04,2018,4,Arctic,3.152,1951-1980,
2018-04,2018,4,Northern_Hemisphere,1.208,1951-1980,
2018-04,2018,4,Southern_Hemisphere,0.713,1951-1980,
2018-04,2018,4,Tropics,0.578,1951-1980,
2018-04,2018,4,North_America,1.335,1951-1980,
2018-04,2018,4,Europe,1.518,1951-1980,
2018-04,2018,4,Asia,1.141,1951-1980,
2018-05,2018,5,Global,0.879,1951-1980,416.01
2018-05,2018,5,Arctic,3.123,1951-1980,
2018-05,2018,5,Northern_Hemisphere,1.139,1951-1980,
2018-05,2018,5,Southern_Hemisphere,0.701,1951-1980,
2018-05,2018,5,Tropics,0.535,1951-1980,
2018-05,2018,5,North_America,1.372,1951-1980,
2018-05,2018,5,Europe,1.54,1951-1980,
2018-05,2018,5,Asia,1.15,1951-1980,
2018-06,2018,6,Global,0.933,1951-1980,415.43
2018-06,2018,6,Arctic,3.142,1951-1980,
2018-06,2018,6,Northern_Hemisphere,1.168,1951-1980,
2018-06,2018,6,Southern_Hemisphere,0.668,1951-1980,
2018-06,2018,6,Tropics,0.575,1951-1980,
2018-06,2018,6,North_America,1.358,1951-1980,
2018-06,2018,6,Europe,1.44,1951-1980,
2018-06,2018,6,Asia,1.087,1951-1980,
2018-07,2018,7,Global,0.921,1951-1980,413.74
2018-07,2018,7,Arctic,3.115,1951-1980,
2018-07,2018,7,Northern_Hemisphere,1.135,1951-1980,
2018-07,2018,7,Southern_Hemisphere,0.683,1951-1980,
2018-07,2018,7,Tropics,0.6,1951-1980,
2018-07,2018,7,North_America,1.225,1951-1980,
2018-07,2018,7,Europe,1.506,1951-1980,
2018-07,2018,7,Asia,1.128,1951-1980,
2018-08,2018,8,Global,0.883,1951-1980,412.76
2018-08,2018,8,Arctic,3.076,1951-1980,
2018-08,2018,8,Northern_Hemisphere,1.14,1951-1980,
2018-08,2018,8,Southern_Hemisphere,0.621,1951-1980,
2018-08,2018,8,Tropics,0.571,1951-1980,
2018-08,2018,8,North_America,1.279,1951-1980,
2018-08,2018,8,Europe,1.457,1951-1980,
2018-08,2018,8,Asia,1.085,1951-1980,
2018-09,2018,9,Global,0.862,1951-1980,411.36
2018-09,2018,9,Arctic,2.978,1951-1980,
2018-09,2018,9,Northern_Hemisphere,1.078,1951-1980,
2018-09,2018,9,Southern_Hemisphere,0.631,1951-1980,
2018-09,2018,9,Tropics,0.619,1951-1980,
2018-09,2018,9,North_America,1.225,1951-1980,
2018-09,2018,9,Europe,1.397,1951-1980,
2018-09,2018,9,Asia,0.996,1951-1980,
2018-10,2018,10,Global,0.88,1951-1980,410.19
2018-10,2018,10,Arctic,2.94,1951-1980,
2018-10,2018,10,Northern_Hemisphere,1.103,1951-1980,
2018-10,2018,10,Southern_Hemisphere,0.56,1951-1980,
2018-10,2018,10,Tropics,0.572,1951-1980,
2018-10,2018,10,North_America,1.255,1951-1980,
2018-10,2018,10,Europe,1.379,1951-1980,
2018-10,2018,10,Asia,0.983,1951-1980,
2018-11,2018,11,Global,0.886,1951-1980,408.79
2018-11,2018,11,Arctic,2.992,1951-1980,
2018-11,2018,11,Northern_Hemisphere,1.108,1951-1980,
2018-11,2018,11,Southern_Hemisphere,0.589,1951-1980,
2018-11,2018,11,Tropics,0.536,1951-1980,
2018-11,2018,11,North_America,1.225,1951-1980,
2018-11,2018,11,Europe,1.444,1951-1980,
2018-11,2018,11,Asia,1.081,1951-1980,
2018-12,2018,12,Global,0.814,1951-1980,409.43
2018-12,2018,12,Arctic,2.958,1951-1980,
2018-12,2018,12,Northern_Hemisphere,1.084,1951-1980,
2018-12,2018,12,Southern_Hemisphere,0.637,1951-1980,
2018-12,2018,12,Tropics,0.48,1951-1980,
2018-12,2018,12,North_America,1.219,1951-1980,
2018-12,2018,12,Europe,1.382,1951-1980,
2018-12,2018,12,Asia,1.109,1951-1980,
2019-01,2019,1,Global,0.916,1951-1980,413.47
2019-01,2019,1,Arctic,3.071,1951-1980,
2019-01,2019,1,Northern_Hemisphere,1.153,1951-1980,
2019-01,2019,1,Southern_Hemisphere,0.671,1951-1980,
2019-01,2019,1,Tropics,0.55,1951-1980,
2019-01,2019,1,North_America,1.212,1951-1980,
2019-01,2019,1,Europe,1.421,1951-1980,
2019-01,2019,1,Asia,1.059,1951-1980,
2019-02,2019,2,Global,0.875,1951-1980,414.73
2019-02,2019,2,Arctic,3.063,1951-1980,
2019-02,2019,2,Northern_Hemisphere,1.074,1951-1980,
2019-02,2019,2,Southern_Hemisphere,0.684,1951-1980,
2019-02,2019,2,Tropics,0.6,1951-1980,
2019-02,2019,2,North_America,1.22,1951-1980,
2019-02,2019,2,Europe,1.407,1951-1980,
2019-02,2019,2,Asia,1.073,1951-1980,
2019-03,2019,3,Global,0.874,1951-1980,417.12
2019-03,2019,3,Arctic,3.11,1951-1980,
2019-03,2019,3,Northern_Hemisphere,1.122,1951-1980,
2019-03,2019,3,Southern_Hemisphere,0.63,1951-1980,
2019-03,2019,3,Tropics,0.696,1951-1980,
2019-03,2019,3,North_America,1.325,1951-1980,
2019-03,2019,3,Europe,1.395,1951-1980,
2019-03,2019,3,Asia,1.171,1951-1980,
2019-04,2019,4,Global,0.885,1951-1980,418.18
2019-04,2019,4,Arctic,3.103,1951-1980,
2019-04,2019,4,Northern_Hemisphere,1.179,1951-1980,
2019-04,2019,4,Southern_Hemisphere,0.66,1951-1980,
2019-04,2019,4,Tropics,0.621,1951-1980,
2019-04,2019,4,North_America,1.308,1951-1980,
2019-04,2019,4,Europe,1.488,1951-1980,
2019-04,2019,4,Asia,1.155,1951-1980,
2019-05,2019,5,Global,0.915,1951-1980,418.72
2019-05,2019,5,Arctic,3.149,1951-1980,
2019-05,2019,5,Northern_Hemisphere,1.223,1951-1980,
2019-05,2019,5,Southern_Hemisphere,0.713,1951-1980,
2019-05,2019,5,Tropics,0.607,1951-1980,
2019-05,2019,5,North_America,1.365,1951-1980,
2019-05,2019,5,Europe,1.505,1951-1980,
2019-05,2019,5,Asia,1.156,1951-1980,
2019-06,2019,6,Global,0.936,1951-1980,418.31
2019-06,2019,6,Arctic,3.182,1951-1980,
2019-06,2019,6,Northern_Hemisphere,1.313,1951-1980,
2019-06,2019,6,Southern_Hemisphere,0.699,1951-1980,
2019-06,2019,6,Tropics,0.585,1951-1980,
2019-06,2019,6,North_America,1.31,1951-1980,
2019-06,2019,6,Europe,1.456,1951-1980,
2019-06,2019,6,Asia,1.085,1951-1980,
2019-07,2019,7,Global,1.037,1951-1980,416.84
2019-07,2019,7,Arctic,3.173,1951-1980,
2019-07,2019,7,Northern_Hemisphere,1.174,1951-1980,
2019-07,2019,7,Southern_Hemisphere,0.683,1951-1980,
2019-07,2019,7,Tropics,0.594,1951-1980,
2019-07,2019,7,North_America,1.333,1951-1980,
2019-07,2019,7,Europe,1.519,1951-1980,
2019-07,2019,7,Asia,1.173,1951-1980,
2019-08,2019,8,Global,0.909,1951-1980,415.43
2019-08,2019,8,Arctic,3.28,1951-1980,
2019-08,2019,8,Northern_Hemisphere,1.205,1951-1980,
2019-08,2019,8,Southern_Hemisphere,0.729,1951-1980,
2019-08,2019,8,Tropics,0.636,1951-1980,
2019-08,2019,8,North_America,1.33,1951-1980,
2019-08,2019,8,Europe,1.552,1951-1980,
2019-08,2019,8,Asia,1.204,1951-1980,
2019-09,2019,9,Global,0.894,1951-1980,413.59
2019-09,2019,9,Arctic,3.296,1951-1980,
2019-09,2019,9,Northern_Hemisphere,1.23,1951-1980,
2019-09,2019,9,Southern_Hemisphere,0.656,1951-1980,
2019-09,2019,9,Tropics,0.672,1951-1980,
2019-09,2019,9,North_America,1.344,1951-1980,
2019-09,2019,9,Europe,1.617,1951-1980,
2019-09,2019,9,Asia,1.148,1951-1980,
2019-10,2019,10,Global,0.923,1951-1980,412.39
2019-10,2019,10,Arctic,3.275,1951-1980,
2019-10,2019,10,Northern_Hemisphere,1.159,1951-1980,
2019-10,2019,10,Southern_Hemisphere,0.732,1951-1980,
2019-10,2019,10,Tropics,0.59,1951-1980,
2019-10,2019,10,North_America,1.361,1951-1980,
2019-10,2019,10,Europe,1.6,1951-1980,
2019-10,2019,10,Asia,1.145,1951-1980,
2019-11,2019,11,Global,0.948,1951-1980,411.82
2019-11,2019,11,Arctic,3.386,1951-1980,
2019-11,2019,11,Northern_Hemisphere,1.222,1951-1980,
2019-11,2019,11,Southern_Hemisphere,0.756,1951-1980,
2019-11,2019,11,Tropics,0.61,1951-1980,
2019-11,2019,11,North_America,1.451,1951-1980,
2019-11,2019,11,Europe,1.62,1951-1980,
2019-11,2019,11,Asia,1.192,1951-1980,
2019-12,2019,12,Global,0.957,1951-1980,412.09
2019-12,2019,12,Arctic,3.454,1951-1980,
2019-12,2019,12,Northern_Hemisphere,1.273,1951-1980,
2019-12,2019,12,Southern_Hemisphere,0.686,1951-1980,
2019-12,2019,12,Tropics,0.62,1951-1980,
2019-12,2019,12,North_America,1.468,1951-1980,
2019-12,2019,12,Europe,1.63,1951-1980,
2019-12,2019,12,Asia,1.202,1951-1980,
2020-01,2020,1,Global,0.928,1951-1980,416.12
2020-01,2020,1,Arctic,3.454,1951-1980,
2020-01,2020,1,Northern_Hemisphere,1.282,1951-1980,
2020-01,2020,1,Southern_Hemisphere,0.734,1951-1980,
2020-01,2020,1,Tropics,0.674,1951-1980,
2020-01,2020,1,North_America,1.45,1951-1980,
2020-01,2020,1,Europe,1.568,1951-1980,
2020-01,2020,1,Asia,1.233,1951-1980,
2020-02,2020,2,Global,0.951,1951-1980,417.9
2020-02,2020,2,Arctic,3.447,1951-1980,
2020-02,2020,2,Northern_Hemisphere,1.244,1951-1980,
2020-02,2020,2,Southern_Hemisphere,0.703,1951-1980,
2020-02,2020,2,Tropics,0.583,1951-1980,
2020-02,2020,2,North_America,1.458,1951-1980,
2020-02,2020,2,Europe,1.651,1951-1980,
2020-02,2020,2,Asia,1.244,1951-1980,
2020-03,2020,3,Global,0.988,1951-1980,419.29
2020-03,2020,3,Arctic,3.431,1951-1980,
2020-03,2020,3,Northern_Hemisphere,1.259,1951-1980,
2020-03,2020,3,Southern_Hemisphere,0.708,1951-1980,
2020-03,2020,3,Tropics,0.641,1951-1980,
2020-03,2020,3,North_America,1.466,1951-1980,
2020-03,2020,3,Europe,1.621,1951-1980,
2020-03,2020,3,Asia,1.216,1951-1980,
2020-04,2020,4,Global,1.003,1951-1980,420.71
2020-04,2020,4,Arctic,3.448,1951-1980,
2020-04,2020,4,Northern_Hemisphere,1.218,1951-1980,
2020-04,2020,4,Southern_Hemisphere,0.79,1951-1980,
2020-04,2020,4,Tropics,0.611,1951-1980,
2020-04,2020,4,North_America,1.435,1951-1980,
2020-04,2020,4,Europe,1.685,1951-1980,
2020-04,2020,4,Asia,1.201,1951-1980,
2020-05,2020,5,Global,0.949,1951-1980,422.13
2020-05,2020,5,Arctic,3.442,1951-1980,
2020-05,2020,5,Northern_Hemisphere,1.271,1951-1980,
2020-05,2020,5,Southern_Hemisphere,0.819,1951-1980,
2020-05,2020,5,Tropics,0.646,1951-1980,
2020-05,2020,5,North_America,1.373,1951-1980,
2020-05,2020,5,Europe,1.649,1951-1980,
2020-05,2020,5,Asia,1.272,1951-1980,
2020-06,2020,6,Global,1.023,1951-1980,420.84
2020-06,2020,6,Arctic,3.466,1951-1980,
2020-06,2020,6,Northern_Hemisphere,1.311,1951-1980,
2020-06,2020,6,Southern_Hemisphere,0.792,1951-1980,
2020-06,2020,6,Tropics,0.603,1951-1980,
2020-06,2020,6,North_America,1.418,1951-1980,
2020-06,2020,6,Europe,1.674,1951-1980,
2020-06,2020,6,Asia,1.276,1951-1980,
2020-07,2020,7,Global,1.051,1951-1980,419.79
2020-07,2020,7,Arctic,3.514,1951-1980,
2020-07,2020,7,Northern_Hemisphere,1.309,1951-1980,
2020-07,2020,7,Southern_Hemisphere,0.719,1951-1980,
2020-07,2020,7,Tropics,0.702,1951-1980,
2020-07,2020,7,North_America,1.507,1951-1980,
2020-07,2020,7,Europe,1.653,1951-1980,
2020-07,2020,7,Asia,1.225,1951-1980,
2020-08,2020,8,Global,0.894,1951-1980,417.78
2020-08,2020,8,Arctic,3.414,1951-1980,
2020-08,2020,8,Northern_Hemisphere,1.168,1951-1980,
2020-08,2020,8,Southern_Hemisphere,0.62,1951-1980,
2020-08,2020,8,Tropics,0.597,1951-1980,
2020-08,2020,8,North_America,1.37,1951-1980,
2020-08,2020,8,Europe,1.541,1951-1980,
2020-08,2020,8,Asia,1.109,1951-1980,
2020-09,2020,9,Global,0.868,1951-1980,415.84
2020-09,2020,9,Arctic,3.355,1951-1980,
2020-09,2020,9,Northern_Hemisphere,1.205,1951-1980,
2020-09,2020,9,Southern_Hemisphere,0.613,1951-1980,
2020-09,2020,9,Tropics,0.552,1951-1980,
2020-09,2020,9,North_America,1.377,1951-1980,
2020-09,2020,9,Europe,1.562,1951-1980,
2020-09,2020,9,Asia,1.131,1951-1980,
2020-10,2020,10,Global,0.861,1951-1980,414.68
2020-10,2020,10,Arctic,3.382,1951-1980,
2020-10,2020,10,Northern_Hemisphere,1.245,1951-1980,
2020-10,2020,10,Southern_Hemisphere,0.651,1951-1980,
2020-10,2020,10,Tropics,0.526,1951-1980,
2020-10,2020,10,North_America,1.373,1951-1980,
2020-10,2020,10,Europe,1.592,1951-1980,
2020-10,2020,10,Asia,1.121,1951-1980,
2020-11,2020,11,Global,0.91,1951-1980,414.67
2020-11,2020,11,Arctic,3.452,1951-1980,
2020-11,2020,11,Northern_Hemisphere,1.262,1951-1980,
2020-11,2020,11,Southern_Hemisphere,0.632,1951-1980,
2020-11,2020,11,Tropics,0.51,1951-1980,
2020-11,2020,11,North_America,1.371,1951-1980,
2020-11,2020,11,Europe,1.588,1951-1980,
2020-11,2020,11,Asia,1.16,1951-1980,
2020-12,2020,12,Global,0.97,1951-1980,415.16
2020-12,2020,12,Arctic,3.447,1951-1980,
2020-12,2020,12,Northern_Hemisphere,1.224,1951-1980,
2020-12,2020,12,Southern_Hemisphere,0.601,1951-1980,
2020-12,2020,12,Tropics,0.518,1951-1980,
2020-12,2020,12,North_America,1.343,1951-1980,
2020-12,2020,12,Europe,1.566,1951-1980,
2020-12,2020,12,Asia,1.116,1951-1980,
2021-01,2021,1,Global,0.929,1951-1980,419.03
2021-01,2021,1,Arctic,3.39,1951-1980,
2021-01,2021,1,Northern_Hemisphere,1.295,1951-1980,
2021-01,2021,1,Southern_Hemisphere,0.626,1951-1980,
2021-01,2021,1,Tropics,0.557,1951-1980,
2021-01,2021,1,North_America,1.357,1951-1980,
2021-01,2021,1,Europe,1.521,1951-1980,
2021-01,2021,1,Asia,1.15,1951-1980,
2021-02,2021,2,Global,0.894,1951-1980,420.62
2021-02,2021,2,Arctic,3.415,1951-1980,
2021-02,2021,2,Northern_Hemisphere,1.214,1951-1980,
2021-02,2021,2,Southern_Hemisphere,0.676,1951-1980,
2021-02,2021,2,Tropics,0.589,1951-1980,
2021-02,2021,2,North_America,1.371,1951-1980,
2021-02,2021,2,Europe,1.555,1951-1980,
2021-02,2021,2,Asia,1.123,1951-1980,
2021-03,2021,3,Global,0.903,1951-1980,422.47
2021-03,2021,3,Arctic,3.308,1951-1980,
2021-03,2021,3,Northern_Hemisphere,1.185,1951-1980,
2021-03,2021,3,Southern_Hemisphere,0.642,1951-1980,
2021-03,2021,3,Tropics,0.547,1951-1980,
2021-03,2021,3,North_America,1.287,1951-1980,
2021-03,2021,3,Europe,1.427,1951-1980,
2021-03,2021,3,Asia,1.124,1951-1980,
2021-04,2021,4,Global,0.928,1951-1980,423.89
2021-04,2021,4,Arctic,3.296,1951-1980,
2021-04,2021,4,Northern_Hemisphere,1.214,1951-1980,
2021-04,2021,4,Southern_Hemisphere,0.61,1951-1980,
2021-04,2021,4,Tropics,0.529,1951-1980,
2021-04,2021,4,North_America,1.408,1951-1980,
