date,year,market,currency,price
2020-07-24,2020,RGGI,USD,6.55
2020-07-27,2020,RGGI,USD,6.83
2020-07-28,2020,RGGI,USD,6.88
2020-07-29,2020,RGGI,USD,6.52
2020-07-30,2020,RGGI,USD,7.04
2020-07-31,2020,RGGI,USD,6.59
2020-08-03,2020,RGGI,USD,6.61
2020-08-04,2020,RGGI,USD,6.84
2020-08-05,2020,RGGI,USD,6.9
2020-08-06,2020,RGGI,USD,6.95
2020-08-07,2020,RGGI,USD,6.92
2020-08-10,2020,RGGI,USD,6.74
2020-08-11,2020,RGGI,USD,6.86
2020-08-12,2020,RGGI,USD,6.79
2020-08-13,2020,RGGI,USD,6.87
2020-08-14,2020,RGGI,USD,6.86
2020-08-17,2020,RGGI,USD,6.77
2020-08-18,2020,RGGI,USD,6.81
2020-08-19,2020,RGGI,USD,6.56
2020-08-20,2020,RGGI,USD,7.02
2020-08-21,2020,RGGI,USD,6.93
2020-08-24,2020,RGGI,USD,6.5
2020-08-25,2020,RGGI,USD,7.03
2020-08-26,2020,RGGI,USD,6.89
2020-08-27,2020,RGGI,USD,6.74
2020-08-28,2020,RGGI,USD,6.73
2020-08-31,2020,RGGI,USD,6.8
2020-09-01,2020,RGGI,USD,6.76
2020-09-02,2020,RGGI,USD,6.79
2020-09-03,2020,RGGI,USD,7.23
2020-09-04,2020,RGGI,USD,7.0
2020-09-07,2020,RGGI,USD,7.31
2020-09-08,2020,RGGI,USD,6.99
2020-09-09,2020,RGGI,USD,7.05
2020-09-10,2020,RGGI,USD,6.8
2020-09-11,2020,RGGI,USD,6.93
2020-09-14,2020,RGGI,USD,6.96
2020-09-15,2020,RGGI,USD,7.08
2020-09-16,2020,RGGI,USD,6.97
2020-09-17,2020,RGGI,USD,7.05
2020-09-18,2020,RGGI,USD,7.04
2020-09-21,2020,RGGI,USD,6.95
2020-09-22,2020,RGGI,USD,6.93
2020-09-23,2020,RGGI,USD,6.89
2020-09-24,2020,RGGI,USD,7.2
2020-09-25,2020,RGGI,USD,6.96
2020-09-28,2020,RGGI,USD,7.09
2020-09-29,2020,RGGI,USD,7.0
2020-09-30,2020,RGGI,USD,7.22
2020-10-01,2020,RGGI,USD,6.7
2020-10-02,2020,RGGI,USD,7.1
2020-10-05,2020,RGGI,USD,6.84
2020-10-06,2020,RGGI,USD,7.13
2020-10-07,2020,RGGI,USD,7.04
2020-10-08,2020,RGGI,USD,6.81
2020-10-09,2020,RGGI,USD,7.13
2020-10-12,2020,RGGI,USD,7.12
2020-10-13,2020,RGGI,USD,7.05
2020-10-14,2020,RGGI,USD,7.07
2020-10-15,2020,RGGI,USD,7.12
2020-10-16,2020,RGGI,USD,7.31
2020-10-19,2020,RGGI,USD,7.05
2020-10-20,2020,RGGI,USD,7.3
2020-10-21,2020,RGGI,USD,7.11
2020-10-22,2020,RGGI,USD,7.36
2020-10-23,2020,RGGI,USD,7.08
2020-10-26,2020,RGGI,USD,7.02
2020-10-27,2020,RGGI,USD,6.95
2020-10-28,2020,RGGI,USD,7.14
2020-10-29,2020,RGGI,USD,7.01
2020-10-30,2020,RGGI,USD,7.41
2020-11-02,2020,RGGI,USD,7.01
2020-11-03,2020,RGGI,USD,7.05
2020-11-04,2020,RGGI,USD,7.28
2020-11-05,2020,RGGI,USD,7.39
2020-11-06,2020,RGGI,USD,7.31
2020-11-09,2020,RGGI,USD,7.39
2020-11-10,2020,RGGI,USD,7.18
2020-11-11,2020,RGGI,USD,7.19
2020-11-12,2020,RGGI,USD,7.58
2020-11-13,2020,RGGI,USD,7.52
2020-11-16,2020,RGGI,USD,7.35
2020-11-17,2020,RGGI,USD,7.43
2020-11-18,2020,RGGI,USD,7.39
2020-11-19,2020,RGGI,USD,7.02
2020-11-20,2020,RGGI,USD,7.23
2020-11-23,2020,RGGI,USD,7.53
2020-11-24,2020,RGGI,USD,7.39
2020-11-25,2020,RGGI,USD,7.25
2020-11-26,2020,RGGI,USD,7.54
2020-11-27,2020,RGGI,USD,7.33
2020-11-30,2020,RGGI,USD,7.42
2020-12-01,2020,RGGI,USD,7.35
2020-12-02,2020,RGGI,USD,7.38
2020-12-03,2020,RGGI,USD,7.4
2020-12-04,2020,RGGI,USD,7.53
2020-12-07,2020,RGGI,USD,7.57
2020-12-08,2020,RGGI,USD,7.23
2020-12-09,2020,RGGI,USD,7.38
2020-12-10,2020,RGGI,USD,7.55
2020-12-11,2020,RGGI,USD,7.3
2020-12-14,2020,RGGI,USD,7.1
2020-12-15,2020,RGGI,USD,7.17
2020-12-16,2020,RGGI,USD,7.19
2020-12-17,2020,RGGI,USD,7.26
2020-12-18,2020,RGGI,USD,7.21
2020-12-21,2020,RGGI,USD,7.55
2020-12-22,2020,RGGI,USD,7.31
2020-12-23,2020,RGGI,USD,7.6
2020-12-24,2020,RGGI,USD,7.17
2020-12-25,2020,RGGI,USD,7.31
2020-12-28,2020,RGGI,USD,7.41
2020-12-29,2020,RGGI,USD,7.54
2020-12-30,2020,RGGI,USD,7.61
2020-12-31,2020,RGGI,USD,7.3
2021-01-01,2021,RGGI,USD,7.59
2021-01-04,2021,RGGI,USD,7.13
2021-01-05,2021,RGGI,USD,7.61
2021-01-06,2021,RGGI,USD,7.2
2021-01-07,2021,RGGI,USD,7.54
2021-01-08,2021,RGGI,USD,7.68
2021-01-11,2021,RGGI,USD,7.66
2021-01-12,2021,RGGI,USD,7.2
2021-01-13,2021,RGGI,USD,7.43
2021-01-14,2021,RGGI,USD,7.65
2021-01-15,2021,RGGI,USD,7.66
2021-01-18,2021,RGGI,USD,7.6
2021-01-19,2021,RGGI,USD,7.15
2021-01-20,2021,RGGI,USD,7.8
2021-01-21,2021,RGGI,USD,7.84
2021-01-22,2021,RGGI,USD,7.61
2021-01-25,2021,RGGI,USD,7.65
2021-01-26,2021,RGGI,USD,7.71
2021-01-27,2021,RGGI,USD,7.91
2021-01-28,2021,RGGI,USD,7.68
2021-01-29,2021,RGGI,USD,7.61
2021-02-01,2021,RGGI,USD,7.74
2021-02-02,2021,RGGI,USD,7.67
2021-02-03,2021,RGGI,USD,7.68
2021-02-04,2021,RGGI,USD,7.36
2021-02-05,2021,RGGI,USD,7.8
2021-02-08,2021,RGGI,USD,7.96
2021-02-09,2021,RGGI,USD,7.93
2021-02-10,2021,RGGI,USD,7.93
2021-02-11,2021,RGGI,USD,7.74
2021-02-12,2021,RGGI,USD,7.79
2021-02-15,2021,RGGI,USD,8.02
2021-02-16,2021,RGGI,USD,7.96
2021-02-17,2021,RGGI,USD,8.1
2021-02-18,2021,RGGI,USD,7.68
2021-02-19,2021,RGGI,USD,7.69
2021-02-22,2021,RGGI,USD,7.78
2021-02-23,2021,RGGI,USD,7.67
2021-02-24,2021,RGGI,USD,7.6
2021-02-25,2021,RGGI,USD,7.96
2021-02-26,2021,RGGI,USD,7.96
2021-03-01,2021,RGGI,USD,7.95
2021-03-02,2021,RGGI,USD,7.98
2021-03-03,2021,RGGI,USD,7.63
2021-03-04,2021,RGGI,USD,7.83
2021-03-05,2021,RGGI,USD,7.88
2021-03-08,2021,RGGI,USD,7.97
2021-03-09,2021,RGGI,USD,7.68
2021-03-10,2021,RGGI,USD,7.79
2021-03-11,2021,RGGI,USD,7.9
2021-03-12,2021,RGGI,USD,8.21
2021-03-15,2021,RGGI,USD,8.07
2021-03-16,2021,RGGI,USD,8.23
2021-03-17,2021,RGGI,USD,8.01
2021-03-18,2021,RGGI,USD,8.04
2021-03-19,2021,RGGI,USD,8.15
2021-03-22,2021,RGGI,USD,8.04
2021-03-23,2021,RGGI,USD,7.96
2021-03-24,2021,RGGI,USD,7.8
2021-03-25,2021,RGGI,USD,7.98
2021-03-26,2021,RGGI,USD,8.28
2021-03-29,2021,RGGI,USD,8.4
2021-03-30,2021,RGGI,USD,7.99
2021-03-31,2021,RGGI,USD,7.81
2021-04-01,2021,RGGI,USD,8.35
2021-04-02,2021,RGGI,USD,8.18
2021-04-05,2021,RGGI,USD,7.92
2021-04-06,2021,RGGI,USD,7.59
2021-04-07,2021,RGGI,USD,8.02
2021-04-08,2021,RGGI,USD,8.12
2021-04-09,2021,RGGI,USD,7.99
2021-04-12,2021,RGGI,USD,8.4
2021-04-13,2021,RGGI,USD,8.09
2021-04-14,2021,RGGI,USD,8.27
2021-04-15,2021,RGGI,USD,8.78
2021-04-16,2021,RGGI,USD,8.31
2021-04-19,2021,RGGI,USD,8.29
2021-04-20,2021,RGGI,USD,8.3
2021-04-21,2021,RGGI,USD,8.47
2021-04-22,2021,RGGI,USD,8.45
2021-04-23,2021,RGGI,USD,8.14
2021-04-26,2021,RGGI,USD,8.28
2021-04-27,2021,RGGI,USD,8.24
2021-04-28,2021,RGGI,USD,8.33
2021-04-29,2021,RGGI,USD,8.79
2021-04-30,2021,RGGI,USD,8.53
2021-05-03,2021,RGGI,USD,8.41
2021-05-04,2021,RGGI,USD,8.7
2021-05-05,2021,RGGI,USD,8.48
2021-05-06,2021,RGGI,USD,8.11
2021-05-07,2021,RGGI,USD,8.82
2021-05-10,2021,RGGI,USD,8.45
2021-05-11,2021,RGGI,USD,8.03
2021-05-12,2021,RGGI,USD,8.17
2021-05-13,2021,RGGI,USD,8.75
2021-05-14,2021,RGGI,USD,8.19
2021-05-17,2021,RGGI,USD,8.84
2021-05-18,2021,RGGI,USD,8.57
2021-05-19,2021,RGGI,USD,8.72
2021-05-20,2021,RGGI,USD,8.52
2021-05-21,2021,RGGI,USD,8.69
2021-05-24,2021,RGGI,USD,8.67
2021-05-25,2021,RGGI,USD,8.6
2021-05-26,2021,RGGI,USD,8.39
2021-05-27,2021,RGGI,USD,8.71
2021-05-28,2021,RGGI,USD,8.25
2021-05-31,2021,RGGI,USD,8.87
2021-06-01,2021,RGGI,USD,8.71
2021-06-02,2021,RGGI,USD,8.78
2021-06-03,2021,RGGI,USD,8.14
2021-06-04,2021,RGGI,USD,8.45
2021-06-07,2021,RGGI,USD,8.61
2021-06-08,2021,RGGI,USD,8.88
2021-06-09,2021,RGGI,USD,8.53
2021-06-10,2021,RGGI,USD,9.32
2021-06-11,2021,RGGI,USD,8.7
2021-06-14,2021,RGGI,USD,8.56
2021-06-15,2021,RGGI,USD,8.75
2021-06-16,2021,RGGI,USD,8.59
2021-06-17,2021,RGGI,USD,8.55
2021-06-18,2021,RGGI,USD,9.04
2021-06-21,2021,RGGI,USD,8.95
2021-06-22,2021,RGGI,USD,8.96
2021-06-23,2021,RGGI,USD,9.14
2021-06-24,2021,RGGI,USD,8.97
2021-06-25,2021,RGGI,USD,8.64
2021-06-28,2021,RGGI,USD,9.05
2021-06-29,2021,RGGI,USD,8.66
2021-06-30,2021,RGGI,USD,8.81
2021-07-01,2021,RGGI,USD,8.91
2021-07-02,2021,RGGI,USD,8.9
2021-07-05,2021,RGGI,USD,8.56
2021-07-06,2021,RGGI,USD,8.75
2021-07-07,2021,RGGI,USD,8.97
2021-07-08,2021,RGGI,USD,8.84
2021-07-09,2021,RGGI,USD,9.24
2021-07-12,2021,RGGI,USD,9.31
2021-07-13,2021,RGGI,USD,8.77
2021-07-14,2021,RGGI,USD,9.04
2021-07-15,2021,RGGI,USD,9.4
2021-07-16,2021,RGGI,USD,9.02
2021-07-19,2021,RGGI,USD,8.98
2021-07-20,2021,RGGI,USD,9.28
2021-07-21,2021,RGGI,USD,9.03
2021-07-22,2021,RGGI,USD,9.39
2021-07-23,2021,RGGI,USD,8.97
2021-07-26,2021,RGGI,USD,9.02
2021-07-27,2021,RGGI,USD,9.32
2021-07-28,2021,RGGI,USD,9.17
2021-07-29,2021,RGGI,USD,9.18
2021-07-30,2021,RGGI,USD,8.74
2021-08-02,2021,RGGI,USD,9.11
2021-08-03,2021,RGGI,USD,9.4
2021-08-04,2021,RGGI,USD,9.03
2021-08-05,2021,RGGI,USD,9.38
2021-08-06,2021,RGGI,USD,9.28
2021-08-09,2021,RGGI,USD,9.2
2021-08-10,2021,RGGI,USD,9.57
2021-08-11,2021,RGGI,USD,9.19
2021-08-12,2021,RGGI,USD,9.21
2021-08-13,2021,RGGI,USD,9.23
2021-08-16,2021,RGGI,USD,9.32
2021-08-17,2021,RGGI,USD,9.49
2021-08-18,2021,RGGI,USD,8.98
2021-08-19,2021,RGGI,USD,9.53
2021-08-20,2021,RGGI,USD,9.35
2021-08-23,2021,RGGI,USD,9.49
2021-08-24,2021,RGGI,USD,9.95
2021-08-25,2021,RGGI,USD,9.26
2021-08-26,2021,RGGI,USD,9.11
2021-08-27,2021,RGGI,USD,9.44
2021-08-30,2021,RGGI,USD,9.51
2021-08-31,2021,RGGI,USD,9.64
2021-09-01,2021,RGGI,USD,9.31
2021-09-02,2021,RGGI,USD,9.25
2021-09-03,2021,RGGI,USD,9.1
2021-09-06,2021,RGGI,USD,9.16
2021-09-07,2021,RGGI,USD,9.39
2021-09-08,2021,RGGI,USD,9.47
2021-09-09,2021,RGGI,USD,10.01
2021-09-10,2021,RGGI,USD,9.12
2021-09-13,2021,RGGI,USD,9.62
2021-09-14,2021,RGGI,USD,9.38
2021-09-15,2021,RGGI,USD,9.61
2021-09-16,2021,RGGI,USD,9.43
2021-09-17,2021,RGGI,USD,9.82
2021-09-20,2021,RGGI,USD,9.85
2021-09-21,2021,RGGI,USD,9.58
2021-09-22,2021,RGGI,USD,9.97
2021-09-23,2021,RGGI,USD,9.81
2021-09-24,2021,RGGI,USD,9.97
2021-09-27,2021,RGGI,USD,9.65
2021-09-28,2021,RGGI,USD,9.9
2021-09-29,2021,RGGI,USD,9.49
2021-09-30,2021,RGGI,USD,9.47
2021-10-01,2021,RGGI,USD,10.23
2021-10-04,2021,RGGI,USD,9.45
2021-10-05,2021,RGGI,USD,9.62
2021-10-06,2021,RGGI,USD,9.28
2021-10-07,2021,RGGI,USD,9.54
2021-10-08,2021,RGGI,USD,9.51
2021-10-11,2021,RGGI,USD,9.61
2021-10-12,2021,RGGI,USD,9.86
2021-10-13,2021,RGGI,USD,9.92
2021-10-14,2021,RGGI,USD,9.55
2021-10-15,2021,RGGI,USD,9.61
2021-10-18,2021,RGGI,USD,10.1
2021-10-19,2021,RGGI,USD,10.27
2021-10-20,2021,RGGI,USD,10.16
2021-10-21,2021,RGGI,USD,9.46
2021-10-22,2021,RGGI,USD,10.16
2021-10-25,2021,RGGI,USD,10.36
2021-10-26,2021,RGGI,USD,9.49
2021-10-27,2021,RGGI,USD,10.18
2021-10-28,2021,RGGI,USD,9.97
2021-10-29,2021,RGGI,USD,9.84
2021-11-01,2021,RGGI,USD,9.98
2021-11-02,2021,RGGI,USD,10.07
2021-11-03,2021,RGGI,USD,10.26
2021-11-04,2021,RGGI,USD,10.25
2021-11-05,2021,RGGI,USD,9.61
2021-11-08,2021,RGGI,USD,9.85
2021-11-09,2021,RGGI,USD,10.04
2021-11-10,2021,RGGI,USD,10.43
2021-11-11,2021,RGGI,USD,9.37
2021-11-12,2021,RGGI,USD,9.89
2021-11-15,2021,RGGI,USD,9.69
2021-11-16,2021,RGGI,USD,9.73
2021-11-17,2021,RGGI,USD,10.33
2021-11-18,2021,RGGI,USD,9.96
2021-11-19,2021,RGGI,USD,9.53
2021-11-22,2021,RGGI,USD,10.08
2021-11-23,2021,RGGI,USD,10.66
2021-11-24,2021,RGGI,USD,9.69
2021-11-25,2021,RGGI,USD,10.29
2021-11-26,2021,RGGI,USD,10.56
2021-11-29,2021,RGGI,USD,10.17
2021-11-30,2021,RGGI,USD,10.69
2021-12-01,2021,RGGI,USD,10.03
2021-12-02,2021,RGGI,USD,10.58
2021-12-03,2021,RGGI,USD,10.53
2021-12-06,2021,RGGI,USD,10.23
2021-12-07,2021,RGGI,USD,9.88
2021-12-08,2021,RGGI,USD,10.0
2021-12-09,2021,RGGI,USD,9.68
2021-12-10,2021,RGGI,USD,10.43
2021-12-13,2021,RGGI,USD,10.42
2021-12-14,2021,RGGI,USD,10.33
2021-12-15,2021,RGGI,USD,10.28
2021-12-16,2021,RGGI,USD,10.68
2021-12-17,2021,RGGI,USD,10.41
2021-12-20,2021,RGGI,USD,10.22
2021-12-21,2021,RGGI,USD,10.4
2021-12-22,2021,RGGI,USD,10.92
2021-12-23,2021,RGGI,USD,10.55
2021-12-24,2021,RGGI,USD,10.29
2021-12-27,2021,RGGI,USD,10.41
2021-12-28,2021,RGGI,USD,10.55
2021-12-29,2021,RGGI,USD,10.32
2021-12-30,2021,RGGI,USD,10.31
2021-12-31,2021,RGGI,USD,10.45
2022-01-03,2022,RGGI,USD,10.88
2022-01-04,2022,RGGI,USD,10.69
2022-01-05,2022,RGGI,USD,10.38
2022-01-06,2022,RGGI,USD,10.73
2022-01-07,2022,RGGI,USD,10.51
2022-01-10,2022,RGGI,USD,10.62
2022-01-11,2022,RGGI,USD,10.61
2022-01-12,2022,RGGI,USD,10.01
2022-01-13,2022,RGGI,USD,9.78
2022-01-14,2022,RGGI,USD,10.63
2022-01-17,2022,RGGI,USD,10.37
2022-01-18,2022,RGGI,USD,10.17
2022-01-19,2022,RGGI,USD,10.39
2022-01-20,2022,RGGI,USD,10.87
2022-01-21,2022,RGGI,USD,10.72
2022-01-24,2022,RGGI,USD,10.86
2022-01-25,2022,RGGI,USD,10.78
2022-01-26,2022,RGGI,USD,10.43
2022-01-27,2022,RGGI,USD,10.88
2022-01-28,2022,RGGI,USD,10.84
2022-01-31,2022,RGGI,USD,10.68
2022-02-01,2022,RGGI,USD,10.73
2022-02-02,2022,RGGI,USD,10.94
2022-02-03,2022,RGGI,USD,10.53
2022-02-04,2022,RGGI,USD,11.04
2022-02-07,2022,RGGI,USD,10.92
2022-02-08,2022,RGGI,USD,10.78
2022-02-09,2022,RGGI,USD,11.21
2022-02-10,2022,RGGI,USD,10.45
2022-02-11,2022,RGGI,USD,10.68
2022-02-14,2022,RGGI,USD,10.64
2022-02-15,2022,RGGI,USD,10.93
2022-02-16,2022,RGGI,USD,11.17
2022-02-17,2022,RGGI,USD,10.59
2022-02-18,2022,RGGI,USD,11.79
2022-02-21,2022,RGGI,USD,10.71
2022-02-22,2022,RGGI,USD,10.99
2022-02-23,2022,RGGI,USD,10.9
2022-02-24,2022,RGGI,USD,10.92
2022-02-25,2022,RGGI,USD,10.7
2022-02-28,2022,RGGI,USD,11.24
2022-03-01,2022,RGGI,USD,10.72
2022-03-02,2022,RGGI,USD,10.49
2022-03-03,2022,RGGI,USD,10.66
2022-03-04,2022,RGGI,USD,11.38
2022-03-07,2022,RGGI,USD,11.35
2022-03-08,2022,RGGI,USD,10.47
2022-03-09,2022,RGGI,USD,11.24
2022-03-10,2022,RGGI,USD,10.49
2022-03-11,2022,RGGI,USD,11.03
2022-03-14,2022,RGGI,USD,10.73
2022-03-15,2022,RGGI,USD,11.32
2022-03-16,2022,RGGI,USD,11.23
2022-03-17,2022,RGGI,USD,11.36
2022-03-18,2022,RGGI,USD,11.01
2022-03-21,2022,RGGI,USD,11.07
2022-03-22,2022,RGGI,USD,10.72
2022-03-23,2022,RGGI,USD,10.85
2022-03-24,2022,RGGI,USD,11.41
2022-03-25,2022,RGGI,USD,11.25
2022-03-28,2022,RGGI,USD,11.21
2022-03-29,2022,RGGI,USD,11.54
2022-03-30,2022,RGGI,USD,10.84
2022-03-31,2022,RGGI,USD,11.41
2022-04-01,2022,RGGI,USD,10.88
2022-04-04,2022,RGGI,USD,11.66
2022-04-05,2022,RGGI,USD,11.4
2022-04-06,2022,RGGI,USD,11.53
2022-04-07,2022,RGGI,USD,11.06
2022-04-08,2022,RGGI,USD,11.9
2022-04-11,2022,RGGI,USD,11.87
2022-04-12,2022,RGGI,USD,11.42
2022-04-13,2022,RGGI,USD,11.65
2022-04-14,2022,RGGI,USD,11.23
2022-04-15,2022,RGGI,USD,10.97
2022-04-18,2022,RGGI,USD,11.58
2022-04-19,2022,RGGI,USD,11.1
2022-04-20,2022,RGGI,USD,11.75
2022-04-21,2022,RGGI,USD,11.68
2022-04-22,2022,RGGI,USD,11.45
2022-04-25,2022,RGGI,USD,11.46
2022-04-26,2022,RGGI,USD,11.71
2022-04-27,2022,RGGI,USD,11.51
2022-04-28,2022,RGGI,USD,11.32
2022-04-29,2022,RGGI,USD,11.02
2022-05-02,2022,RGGI,USD,11.75
2022-05-03,2022,RGGI,USD,11.58
2022-05-04,2022,RGGI,USD,12.31
2022-05-05,2022,RGGI,USD,11.47
2022-05-06,2022,RGGI,USD,11.59
2022-05-09,2022,RGGI,USD,11.62
2022-05-10,2022,RGGI,USD,11.73
2022-05-11,2022,RGGI,USD,11.27
2022-05-12,2022,RGGI,USD,11.53
2022-05-13,2022,RGGI,USD,11.8
2022-05-16,2022,RGGI,USD,11.49
2022-05-17,2022,RGGI,USD,11.83
2022-05-18,2022,RGGI,USD,11.63
2022-05-19,2022,RGGI,USD,11.73
2022-05-20,2022,RGGI,USD,11.96
2022-05-23,2022,RGGI,USD,11.58
2022-05-24,2022,RGGI,USD,11.24
2022-05-25,2022,RGGI,USD,11.58
2022-05-26,2022,RGGI,USD,11.43
2022-05-27,2022,RGGI,USD,11.07
2022-05-30,2022,RGGI,USD,11.67
2022-05-31,2022,RGGI,USD,11.77
2022-06-01,2022,RGGI,USD,12.02
2022-06-02,2022,RGGI,USD,11.4
2022-06-03,2022,RGGI,USD,11.76
2022-06-06,2022,RGGI,USD,12.1
2022-06-07,2022,RGGI,USD,11.6
2022-06-08,2022,RGGI,USD,11.94
2022-06-09,2022,RGGI,USD,12.27
2022-06-10,2022,RGGI,USD,11.26
2022-06-13,2022,RGGI,USD,11.9
2022-06-14,2022,RGGI,USD,12.18
2022-06-15,2022,RGGI,USD,11.73
2022-06-16,2022,RGGI,USD,12.26
2022-06-17,2022,RGGI,USD,12.04
2022-06-20,2022,RGGI,USD,12.42
2022-06-21,2022,RGGI,USD,12.06
2022-06-22,2022,RGGI,USD,12.46
2022-06-23,2022,RGGI,USD,11.99
2022-06-24,2022,RGGI,USD,11.51
2022-06-27,2022,RGGI,USD,11.75
2022-06-28,2022,RGGI,USD,12.25
2022-06-29,2022,RGGI,USD,12.26
2022-06-30,2022,RGGI,USD,11.87
2022-07-01,2022,RGGI,USD,12.52
2022-07-04,2022,RGGI,USD,11.89
2022-07-05,2022,RGGI,USD,12.14
2022-07-06,2022,RGGI,USD,12.14
2022-07-07,2022,RGGI,USD,11.63
2022-07-08,2022,RGGI,USD,12.0
2022-07-11,2022,RGGI,USD,12.79
2022-07-12,2022,RGGI,USD,11.79
2022-07-13,2022,RGGI,USD,12.26
2022-07-14,2022,RGGI,USD,11.74
2022-07-15,2022,RGGI,USD,11.81
2022-07-18,2022,RGGI,USD,11.69
2022-07-19,2022,RGGI,USD,12.41
2022-07-20,2022,RGGI,USD,11.87
2022-07-21,2022,RGGI,USD,12.53
2022-07-22,2022,RGGI,USD,11.99
2022-07-25,2022,RGGI,USD,12.21
2022-07-26,2022,RGGI,USD,12.31
2022-07-27,2022,RGGI,USD,11.71
2022-07-28,2022,RGGI,USD,12.26
2022-07-29,2022,RGGI,USD,12.31
2022-08-01,2022,RGGI,USD,12.58
2022-08-02,2022,RGGI,USD,11.95
2022-08-03,2022,RGGI,USD,12.0
2022-08-04,2022,RGGI,USD,12.46
2022-08-05,2022,RGGI,USD,12.7
2022-08-08,2022,RGGI,USD,12.11
2022-08-09,2022,RGGI,USD,11.92
2022-08-10,2022,RGGI,USD,12.21
2022-08-11,2022,RGGI,USD,12.01
2022-08-12,2022,RGGI,USD,12.44
2022-08-15,2022,RGGI,USD,12.02
2022-08-16,2022,RGGI,USD,12.66
2022-08-17,2022,RGGI,USD,12.43
2022-08-18,2022,RGGI,USD,12.69
2022-08-19,2022,RGGI,USD,11.65
2022-08-22,2022,RGGI,USD,11.87
2022-08-23,2022,RGGI,USD,12.82
2022-08-24,2022,RGGI,USD,12.2
2022-08-25,2022,RGGI,USD,11.98
2022-08-26,2022,RGGI,USD,12.38
2022-08-29,2022,RGGI,USD,12.54
2022-08-30,2022,RGGI,USD,12.42
2022-08-31,2022,RGGI,USD,12.63
2022-09-01,2022,RGGI,USD,12.59
2022-09-02,2022,RGGI,USD,12.59
2022-09-05,2022,RGGI,USD,12.95
2022-09-06,2022,RGGI,USD,12.53
2022-09-07,2022,RGGI,USD,12.53
2022-09-08,2022,RGGI,USD,12.8
2022-09-09,2022,RGGI,USD,12.73
2022-09-12,2022,RGGI,USD,12.3
2022-09-13,2022,RGGI,USD,12.56
2022-09-14,2022,RGGI,USD,12.74
2022-09-15,2022,RGGI,USD,12.42
2022-09-16,2022,RGGI,USD,12.45
2022-09-19,2022,RGGI,USD,12.21
2022-09-20,2022,RGGI,USD,11.77
2022-09-21,2022,RGGI,USD,12.54
2022-09-22,2022,RGGI,USD,12.7
2022-09-23,2022,RGGI,USD,12.33
2022-09-26,2022,RGGI,USD,13.14
2022-09-27,2022,RGGI,USD,12.38
2022-09-28,2022,RGGI,USD,13.01
2022-09-29,2022,RGGI,USD,12.86
2022-09-30,2022,RGGI,USD,13.44
2022-10-03,2022,RGGI,USD,12.93
2022-10-04,2022,RGGI,USD,12.31
2022-10-05,2022,RGGI,USD,13.11
2022-10-06,2022,RGGI,USD,13.34
2022-10-07,2022,RGGI,USD,12.24
2022-10-10,2022,RGGI,USD,13.02
2022-10-11,2022,RGGI,USD,13.1
2022-10-12,2022,RGGI,USD,12.76
2022-10-13,2022,RGGI,USD,12.09
2022-10-14,2022,RGGI,USD,12.75
2022-10-17,2022,RGGI,USD,12.69
2022-10-18,2022,RGGI,USD,13.38
2022-10-19,2022,RGGI,USD,12.86
2022-10-20,2022,RGGI,USD,12.77
2022-10-21,2022,RGGI,USD,12.72
2022-10-24,2022,RGGI,USD,13.04
2022-10-25,2022,RGGI,USD,12.96
2022-10-26,2022,RGGI,USD,12.7
2022-10-27,2022,RGGI,USD,13.04
2022-10-28,2022,RGGI,USD,12.79
2022-10-31,2022,RGGI,USD,12.18
2022-11-01,2022,RGGI,USD,13.22
2022-11-02,2022,RGGI,USD,13.19
2022-11-03,2022,RGGI,USD,13.08
2022-11-04,2022,RGGI,USD,12.88
2022-11-07,2022,RGGI,USD,13.03
2022-11-08,2022,RGGI,USD,13.33
2022-11-09,2022,RGGI,USD,12.86
2022-11-10,2022,RGGI,USD,13.36
2022-11-11,2022,RGGI,USD,12.61
2022-11-14,2022,RGGI,USD,13.16
2022-11-15,2022,RGGI,USD,13.12
2022-11-16,2022,RGGI,USD,13.46
2022-11-17,2022,RGGI,USD,12.83
2022-11-18,2022,RGGI,USD,12.88
2022-11-21,2022,RGGI,USD,12.71
2022-11-22,2022,RGGI,USD,12.99
2022-11-23,2022,RGGI,USD,13.27
2022-11-24,2022,RGGI,USD,12.61
2022-11-25,2022,RGGI,USD,13.05
2022-11-28,2022,RGGI,USD,13.43
2022-11-29,2022,RGGI,USD,13.2
2022-11-30,2022,RGGI,USD,13.27
2022-12-01,2022,RGGI,USD,12.76
2022-12-02,2022,RGGI,USD,13.22
2022-12-05,2022,RGGI,USD,13.29
2022-12-06,2022,RGGI,USD,13.24
2022-12-07,2022,RGGI,USD,13.35
2022-12-08,2022,RGGI,USD,13.21
2022-12-09,2022,RGGI,USD,13.17
2022-12-12,2022,RGGI,USD,13.0
2022-12-13,2022,RGGI,USD,13.68
2022-12-14,2022,RGGI,USD,12.95
2022-12-15,2022,RGGI,USD,13.42
2022-12-16,2022,RGGI,USD,13.99
2022-12-19,2022,RGGI,USD,13.77
2022-12-20,2022,RGGI,USD,13.58
2022-12-21,2022,RGGI,USD,13.5
2022-12-22,2022,RGGI,USD,13.38
2022-12-23,2022,RGGI,USD,13.13
2022-12-26,2022,RGGI,USD,13.37
2022-12-27,2022,RGGI,USD,13.66
2022-12-28,2022,RGGI,USD,13.61
2022-12-29,2022,RGGI,USD,13.75
